Id,From,To,Booking_date,Journey_date,Airline,Code,Departure,Arrival,Duration,Stops,Price
4582,Bangalore,Delhi,24-06-2022,30-06-2022,SpiceJet,SG- 136,05:55,08:35,02h 40m,non-stop,
4583,Bangalore,Delhi,24-06-2022,30-06-2022,Air India,AI-501,13:20,15:40,02h 20m,non-stop,
4584,Bangalore,Delhi,24-06-2022,30-06-2022,Air India,AI-804,06:10,08:55,02h 45m,non-stop,
4585,Bangalore,Delhi,24-06-2022,30-06-2022,Air India,AI-505,10:00,12:50,02h 50m,non-stop,
4586,Bangalore,Delhi,24-06-2022,30-06-2022,Air India,AI-808,21:20,00:10,02h 50m,non-stop,
4587,Bangalore,Delhi,24-06-2022,30-06-2022,SpiceJet,SG-4005,11:15,16:25,05h 10m,1-stop,
4588,Bangalore,Delhi,24-06-2022,30-06-2022,SpiceJet,SG- 693,09:35,15:35,06h 00m,1-stop,
4589,Bangalore,Delhi,24-06-2022,30-06-2022,SpiceJet,SG- 538,17:30,23:55,06h 25m,1-stop,
4590,Bangalore,Delhi,24-06-2022,30-06-2022,SpiceJet,SG- 693,09:35,18:25,08h 50m,1-stop,
4591,Bangalore,Delhi,24-06-2022,30-06-2022,SpiceJet,SG- 768,13:30,23:30,10h 00m,1-stop,
4592,Bangalore,Delhi,24-06-2022,30-06-2022,SpiceJet,SG- 516,09:15,19:45,10h 30m,1-stop,
4593,Bangalore,Delhi,24-06-2022,30-06-2022,SpiceJet,SG-3023,09:25,20:50,11h 25m,1-stop,
4594,Bangalore,Delhi,24-06-2022,30-06-2022,SpiceJet,SG- 538,17:30,09:05,15h 35m,1-stop,
4595,Bangalore,Delhi,24-06-2022,30-06-2022,SpiceJet,SG-3027,05:45,00:25,18h 40m,1-stop,
4596,Bangalore,Delhi,24-06-2022,30-06-2022,SpiceJet,SG- 516,09:15,04:40,19h 25m,1-stop,
4597,Bangalore,Delhi,24-06-2022,30-06-2022,SpiceJet,SG- 324,20:05,17:45,21h 40m,1-stop,
4598,Bangalore,Delhi,24-06-2022,30-06-2022,SpiceJet,SG- 516,09:15,08:50,23h 35m,1-stop,
4599,Bangalore,Delhi,24-06-2022,30-06-2022,SpiceJet,SG- 320,16:05,16:20,24h 15m,1-stop,
4600,Bangalore,Delhi,24-06-2022,30-06-2022,SpiceJet,SG- 538,17:30,17:55,24h 25m,1-stop,
4601,Bangalore,Delhi,24-06-2022,30-06-2022,SpiceJet,SG- 768,13:30,14:00,24h 30m,1-stop,
4602,Bangalore,Delhi,24-06-2022,30-06-2022,SpiceJet,SG-3023,09:25,10:15,24h 50m,1-stop,
4603,Bangalore,Delhi,24-06-2022,30-06-2022,SpiceJet,SG- 324,20:05,21:00,24h 55m,1-stop,
4604,Bangalore,Delhi,24-06-2022,30-06-2022,SpiceJet,SG- 493,12:50,15:35,26h 45m,1-stop,
4605,Bangalore,Delhi,24-06-2022,30-06-2022,SpiceJet,SG-3027,05:45,08:55,27h 10m,1-stop,
4606,Bangalore,Delhi,24-06-2022,30-06-2022,Indigo,6E- 855,20:10,00:45,04h 35m,1-stop,"9,994"
4607,Bangalore,Delhi,24-06-2022,30-06-2022,Indigo,6E- 638,18:50,23:30,04h 40m,1-stop,"9,994"
4608,Bangalore,Delhi,24-06-2022,30-06-2022,Indigo,6E- 484,07:10,12:10,05h 00m,1-stop,"9,994"
4609,Bangalore,Delhi,24-06-2022,30-06-2022,Indigo,6E- 886,08:55,13:55,05h 00m,1-stop,"9,994"
4610,Bangalore,Delhi,24-06-2022,30-06-2022,Indigo,6E- 232,23:05,04:10,05h 05m,1-stop,"9,994"
4611,Bangalore,Delhi,24-06-2022,30-06-2022,Indigo,6E- 426,20:30,02:20,05h 50m,1-stop,"9,994"
4612,Bangalore,Delhi,24-06-2022,30-06-2022,Indigo,6E- 528,17:05,23:00,05h 55m,1-stop,"9,994"
4613,Bangalore,Delhi,24-06-2022,30-06-2022,Indigo,6E- 638,18:50,00:45,05h 55m,1-stop,"9,994"
4614,Bangalore,Delhi,24-06-2022,30-06-2022,Indigo,6E- 537,10:15,16:15,06h 00m,1-stop,"9,994"
4615,Bangalore,Delhi,24-06-2022,30-06-2022,Indigo,6E-6491,12:35,18:35,06h 00m,1-stop,"9,994"
4616,Bangalore,Delhi,24-06-2022,30-06-2022,Indigo,6E- 415,08:50,15:20,06h 30m,1-stop,"9,994"
4617,Bangalore,Delhi,24-06-2022,30-06-2022,Indigo,6E-6067,15:45,22:20,06h 35m,1-stop,"9,994"
4618,Bangalore,Delhi,24-06-2022,30-06-2022,Indigo,6E- 484,07:10,13:55,06h 45m,1-stop,"9,994"
4619,Bangalore,Delhi,24-06-2022,30-06-2022,Indigo,6E-6257,05:15,12:10,06h 55m,1-stop,"9,994"
4620,Bangalore,Delhi,24-06-2022,30-06-2022,Indigo,6E- 978,16:10,23:05,06h 55m,1-stop,"9,994"
4621,Bangalore,Delhi,24-06-2022,30-06-2022,Indigo,6E- 486,17:55,01:00,07h 05m,1-stop,"9,994"
4622,Bangalore,Delhi,24-06-2022,30-06-2022,Indigo,6E-6104,11:05,18:20,07h 15m,1-stop,"9,994"
4623,Bangalore,Delhi,24-06-2022,30-06-2022,Indigo,6E- 886,08:55,16:15,07h 20m,1-stop,"9,994"
4624,Bangalore,Delhi,24-06-2022,30-06-2022,Indigo,6E-6491,12:35,20:00,07h 25m,1-stop,"9,994"
4625,Bangalore,Delhi,24-06-2022,30-06-2022,Indigo,6E- 426,20:30,04:10,07h 40m,1-stop,"9,994"
4626,Bangalore,Delhi,24-06-2022,30-06-2022,Indigo,6E-6067,15:45,23:30,07h 45m,1-stop,"9,994"
4627,Bangalore,Delhi,24-06-2022,30-06-2022,Indigo,6E- 408,05:25,13:15,07h 50m,1-stop,"9,994"
4628,Bangalore,Delhi,24-06-2022,30-06-2022,Indigo,6E- 469,15:35,23:25,07h 50m,1-stop,"9,994"
4629,Bangalore,Delhi,24-06-2022,30-06-2022,Indigo,6E- 232,23:05,06:55,07h 50m,1-stop,"9,994"
4630,Bangalore,Delhi,24-06-2022,30-06-2022,Indigo,6E- 405,07:50,15:55,08h 05m,1-stop,"9,994"
4631,Bangalore,Delhi,24-06-2022,30-06-2022,Indigo,6E- 959,13:05,21:15,08h 10m,1-stop,"9,994"
4632,Bangalore,Delhi,24-06-2022,30-06-2022,Indigo,6E- 537,10:15,18:35,08h 20m,1-stop,"9,994"
4633,Bangalore,Delhi,24-06-2022,30-06-2022,Indigo,6E-6257,05:15,13:55,08h 40m,1-stop,"9,994"
4634,Bangalore,Delhi,24-06-2022,30-06-2022,Indigo,6E-6802,06:20,15:10,08h 50m,1-stop,"9,994"
4635,Bangalore,Delhi,24-06-2022,30-06-2022,Indigo,6E-5039,16:30,19:15,02h 45m,non-stop,"10,200"
4636,Bangalore,Delhi,24-06-2022,30-06-2022,Indigo,6E- 871,09:20,12:10,02h 50m,non-stop,"10,200"
4637,Bangalore,Delhi,24-06-2022,30-06-2022,Indigo,6E- 869,11:45,14:40,02h 55m,non-stop,"10,200"
4638,Bangalore,Delhi,24-06-2022,30-06-2022,Air India,AI-503,17:00,19:50,02h 50m,non-stop,
4639,Bangalore,Delhi,24-06-2022,30-06-2022,Vistara,UK-810,07:00,09:40,02h 40m,non-stop,"10,939"
4640,Bangalore,Delhi,24-06-2022,30-06-2022,Vistara,UK-818,19:40,22:25,02h 45m,non-stop,"10,939"
4641,Bangalore,Delhi,24-06-2022,30-06-2022,Vistara,UK-814,21:15,23:50,02h 35m,non-stop,"11,464"
4642,Bangalore,Delhi,24-06-2022,30-06-2022,Vistara,UK-808,08:00,10:40,02h 40m,non-stop,"11,464"
4643,Bangalore,Delhi,24-06-2022,30-06-2022,Vistara,UK-820,17:45,20:20,02h 35m,non-stop,"12,199"
4644,Bangalore,Delhi,24-06-2022,30-06-2022,AirAsia,I5-1426,12:50,01:00,12h 10m,2+-stop,"12,515"
4645,Bangalore,Delhi,24-06-2022,30-06-2022,Vistara,UK-897,07:45,19:55,12h 10m,1-stop,"14,400"
4646,Bangalore,Delhi,24-06-2022,30-06-2022,Vistara,UK-802,18:45,21:30,02h 45m,non-stop,"13,249"
4647,Bangalore,Delhi,24-06-2022,30-06-2022,Vistara,UK-816,11:30,14:20,02h 50m,non-stop,"13,249"
4648,Bangalore,Delhi,24-06-2022,30-06-2022,Vistara,UK-806,09:45,12:40,02h 55m,non-stop,"13,249"
4649,Bangalore,Delhi,24-06-2022,30-06-2022,Vistara,UK-915,17:30,21:35,04h 05m,1-stop,"15,555"
4650,Bangalore,Delhi,24-06-2022,30-06-2022,Vistara,UK-854,18:25,23:00,04h 35m,2+-stop,"15,555"
4651,Bangalore,Delhi,24-06-2022,30-06-2022,Vistara,UK-852,09:30,14:30,05h 00m,2+-stop,"15,555"
4652,Bangalore,Delhi,24-06-2022,30-06-2022,Vistara,UK-858,06:40,12:40,06h 00m,2+-stop,"15,555"
4653,Bangalore,Delhi,24-06-2022,30-06-2022,Vistara,UK-544,10:15,16:55,06h 40m,2+-stop,"15,555"
4654,Bangalore,Delhi,24-06-2022,30-06-2022,Vistara,UK-858,06:40,14:05,07h 25m,2+-stop,"15,555"
4655,Bangalore,Delhi,24-06-2022,30-06-2022,Vistara,UK-852,09:30,16:55,07h 25m,2+-stop,"15,555"
4656,Bangalore,Delhi,24-06-2022,30-06-2022,Vistara,UK-858,06:40,14:30,07h 50m,2+-stop,"15,555"
4657,Bangalore,Delhi,24-06-2022,30-06-2022,Vistara,UK-544,10:15,18:05,07h 50m,2+-stop,"15,555"
4658,Bangalore,Delhi,24-06-2022,30-06-2022,Vistara,UK-852,09:30,18:05,08h 35m,2+-stop,"15,555"
4659,Bangalore,Delhi,24-06-2022,30-06-2022,Vistara,UK-544,10:15,19:45,09h 30m,2+-stop,"15,555"
4660,Bangalore,Delhi,24-06-2022,30-06-2022,Vistara,UK-915,17:30,09:35,16h 05m,1-stop,"15,555"
4661,Bangalore,Delhi,24-06-2022,30-06-2022,GO FIRST,G8- 283,05:25,15:05,09h 40m,1-stop,"15,812"
4662,Bangalore,Delhi,24-06-2022,30-06-2022,Vistara,UK-852,09:30,16:20,06h 50m,1-stop Via Mumbai,"15,994"
4663,Bangalore,Delhi,24-06-2022,30-06-2022,Vistara,UK-897,07:45,15:35,07h 50m,1-stop,"14,717"
4664,Bangalore,Delhi,24-06-2022,30-06-2022,Vistara,UK-893,20:10,15:35,19h 25m,1-stop,"14,717"
4665,Bangalore,Delhi,24-06-2022,30-06-2022,Vistara,UK-850,19:55,08:20,12h 25m,2+-stop,"14,746"
4666,Bangalore,Delhi,24-06-2022,30-06-2022,Vistara,UK-864,18:55,08:20,13h 25m,2+-stop,"14,746"
4667,Bangalore,Delhi,24-06-2022,30-06-2022,Vistara,UK-854,18:25,08:20,13h 55m,2+-stop,"14,746"
4668,Bangalore,Delhi,24-06-2022,30-06-2022,Vistara,UK-544,10:15,08:20,22h 05m,2+-stop,"14,746"
4669,Bangalore,Delhi,24-06-2022,30-06-2022,Vistara,UK-852,09:30,08:20,22h 50m,2+-stop,"14,746"
4670,Bangalore,Delhi,24-06-2022,30-06-2022,Vistara,UK-858,06:40,08:20,25h 40m,2+-stop,"14,746"
4671,Bangalore,Delhi,24-06-2022,30-06-2022,Vistara,UK-850,19:55,22:10,26h 15m,2+-stop,"14,746"
4672,Bangalore,Delhi,24-06-2022,30-06-2022,Vistara,UK-846,08:30,08:20,23h 50m,2+-stop,"15,063"
4673,Bangalore,Delhi,24-06-2022,30-06-2022,Vistara,UK-897,07:45,12:30,04h 45m,1-stop,"15,137"
4674,Bangalore,Delhi,24-06-2022,30-06-2022,Vistara,UK-893,20:10,09:00,12h 50m,1-stop,"15,399"
4675,Bangalore,Delhi,24-06-2022,30-06-2022,Vistara,UK-850,19:55,10:25,14h 30m,2+-stop,"15,483"
4676,Bangalore,Delhi,24-06-2022,30-06-2022,Vistara,UK-864,18:55,10:25,15h 30m,2+-stop,"15,483"
4677,Bangalore,Delhi,24-06-2022,30-06-2022,Vistara,UK-854,18:25,10:25,16h 00m,2+-stop,"15,483"
4678,Bangalore,Delhi,24-06-2022,30-06-2022,AirAsia,I5-1426,12:50,20:25,07h 35m,2+-stop,"17,189"
4679,Bangalore,Delhi,24-06-2022,30-06-2022,Vistara,UK-850,19:55,00:55,05h 00m,2+-stop,"15,555"
4680,Bangalore,Delhi,24-06-2022,30-06-2022,Vistara,UK-864,18:55,00:10,05h 15m,2+-stop,"15,555"
4681,Bangalore,Delhi,24-06-2022,30-06-2022,Vistara,UK-854,18:25,00:10,05h 45m,2+-stop,"15,555"
4682,Bangalore,Delhi,24-06-2022,30-06-2022,Vistara,UK-864,18:55,00:55,06h 00m,2+-stop,"15,555"
4683,Bangalore,Delhi,24-06-2022,30-06-2022,Vistara,UK-854,18:25,00:55,06h 30m,2+-stop,"15,555"
4684,Bangalore,Delhi,24-06-2022,30-06-2022,Air India,AI-640,06:45,12:20,05h 35m,1-stop,
4685,Bangalore,Delhi,24-06-2022,30-06-2022,Air India,AI-604,08:20,15:15,06h 55m,1-stop,
4686,Bangalore,Delhi,24-06-2022,30-06-2022,Air India,AI-640,06:45,15:15,08h 30m,1-stop,
4687,Bangalore,Delhi,24-06-2022,30-06-2022,Air India,AI-604,08:20,18:20,10h 00m,1-stop,
4688,Bangalore,Delhi,24-06-2022,30-06-2022,Air India,AI-604,08:20,19:10,10h 50m,1-stop,
4689,Bangalore,Delhi,24-06-2022,30-06-2022,Air India,AI-640,06:45,18:20,11h 35m,1-stop,
4690,Bangalore,Delhi,24-06-2022,30-06-2022,Air India,AI-604,08:20,20:10,11h 50m,1-stop,
4691,Bangalore,Delhi,24-06-2022,30-06-2022,Air India,AI-640,06:45,19:10,12h 25m,1-stop,
4692,Bangalore,Delhi,24-06-2022,30-06-2022,Air India,AI-604,08:20,21:15,12h 55m,1-stop,
4693,Bangalore,Delhi,24-06-2022,30-06-2022,Air India,AI-640,06:45,20:10,13h 25m,1-stop,
4694,Bangalore,Delhi,24-06-2022,30-06-2022,Air India,AI-610,19:10,09:05,13h 55m,1-stop,
4695,Bangalore,Delhi,24-06-2022,30-06-2022,Air India,AI-640,06:45,21:15,14h 30m,1-stop,
4696,Bangalore,Delhi,24-06-2022,30-06-2022,Air India,AI-610,19:10,10:15,15h 05m,1-stop,
4697,Bangalore,Delhi,24-06-2022,30-06-2022,Air India,AI-610,19:10,11:10,16h 00m,1-stop,
4698,Bangalore,Delhi,24-06-2022,30-06-2022,Air India,AI-610,19:10,11:20,16h 10m,1-stop,
4699,Bangalore,Delhi,24-06-2022,30-06-2022,Air India,AI-610,19:10,12:20,17h 10m,1-stop,
4700,Bangalore,Delhi,24-06-2022,30-06-2022,Air India,AI-610,19:10,15:15,20h 05m,1-stop,
4701,Bangalore,Delhi,24-06-2022,30-06-2022,Air India,AI-610,19:10,19:10,24h 00m,1-stop,
4702,Bangalore,Delhi,24-06-2022,30-06-2022,Vistara,UK-846,08:30,14:30,06h 00m,2+-stop,"15,872"
4703,Bangalore,Delhi,24-06-2022,30-06-2022,Vistara,UK-846,08:30,16:55,08h 25m,2+-stop,"15,872"
4704,Bangalore,Delhi,24-06-2022,30-06-2022,Air India,AI-610,19:10,18:20,23h 10m,1-stop,
4705,Bangalore,Delhi,24-06-2022,30-06-2022,Air India,AI-610,19:10,20:10,25h 00m,1-stop,
4706,Bangalore,Delhi,24-06-2022,30-06-2022,Vistara,UK-657,11:30,16:30,05h 00m,1-stop,"16,187"
4707,Bangalore,Delhi,24-06-2022,30-06-2022,Vistara,UK-657,11:30,19:50,08h 20m,1-stop,"16,187"
4708,Bangalore,Delhi,24-06-2022,30-06-2022,Air India,AI-610,19:10,15:55,20h 45m,1-stop,
4709,Bangalore,Delhi,24-06-2022,30-06-2022,Vistara,UK-846,08:30,16:20,07h 50m,2+-stop,"18,023"
4710,Bangalore,Delhi,24-06-2022,30-06-2022,Vistara,UK-858,06:40,16:20,09h 40m,2+-stop,"18,023"
4711,Bangalore,Delhi,24-06-2022,30-06-2022,Vistara,UK-755,09:25,16:05,06h 40m,1-stop,"19,860"
4712,Bangalore,Delhi,24-06-2022,30-06-2022,Vistara,UK-867,12:45,00:40,11h 55m,1-stop,"18,184"
4713,Bangalore,Delhi,24-06-2022,30-06-2022,Indigo,6E- 469,15:35,21:55,06h 20m,1-stop,"18,394"
4714,Bangalore,Delhi,24-06-2022,30-06-2022,SpiceJet,SG- 327,06:05,18:15,12h 10m,1-stop,
4715,Bangalore,Delhi,24-06-2022,30-06-2022,Vistara,UK-511,07:10,18:20,11h 10m,1-stop,"20,387"
4716,Bangalore,Delhi,24-06-2022,30-06-2022,Air India,AI-604,08:20,03:55,19h 35m,1-stop,
4717,Bangalore,Delhi,24-06-2022,30-06-2022,Air India,AI-640,06:45,03:55,21h 10m,1-stop,
4718,Bangalore,Delhi,24-06-2022,30-06-2022,Air India,AI-604,08:20,03:55,19h 35m,1-stop,
4719,Bangalore,Delhi,24-06-2022,30-06-2022,Air India,AI-640,06:45,03:55,21h 10m,1-stop,
4720,Bangalore,Delhi,24-06-2022,30-06-2022,AirAsia,I5-1780,05:10,14:55,09h 45m,1-stop,"35,462"
4721,Mumbai,Delhi,24-06-2022,24-06-2022,Indigo,6E- 248,23:30,01:40,02h 10m,non-stop,"8,568"
4722,Mumbai,Delhi,24-06-2022,24-06-2022,Vistara,UK-986,22:45,00:55,02h 10m,non-stop,"8,566"
4723,Mumbai,Delhi,24-06-2022,24-06-2022,Vistara,UK-919,22:35,08:20,09h 45m,1-stop,"8,702"
4724,Mumbai,Delhi,24-06-2022,24-06-2022,Vistara,UK-919,22:35,10:25,11h 50m,1-stop,"8,702"
4725,Mumbai,Delhi,24-06-2022,24-06-2022,GO FIRST,G8- 322,22:10,00:25,02h 15m,non-stop,"8,568"
4726,Mumbai,Delhi,24-06-2022,24-06-2022,GO FIRST,G8-2611,21:30,07:10,09h 40m,1-stop,"8,568"
4727,Mumbai,Delhi,24-06-2022,24-06-2022,Vistara,UK-919,22:35,22:10,23h 35m,1-stop,"8,702"
4728,Mumbai,Delhi,24-06-2022,24-06-2022,AirAsia,I5-1569,21:20,03:20,06h 00m,1-stop,"10,248"
4729,Mumbai,Delhi,24-06-2022,24-06-2022,Indigo,6E- 624,22:55,07:40,08h 45m,1-stop,"10,826"
4730,Mumbai,Delhi,24-06-2022,24-06-2022,AirAsia,I5-1784,22:00,08:55,10h 55m,1-stop,"12,610"
4731,Mumbai,Delhi,24-06-2022,24-06-2022,AirAsia,I5-1569,21:20,08:55,11h 35m,1-stop,"12,610"
4732,Mumbai,Delhi,24-06-2022,24-06-2022,Indigo,6E-6045,21:30,05:50,08h 20m,1-stop,"12,716"
4733,Mumbai,Delhi,24-06-2022,24-06-2022,Indigo,6E-6045,21:30,07:30,10h 00m,1-stop,"12,716"
4734,Mumbai,Delhi,24-06-2022,24-06-2022,Vistara,UK-869,21:20,22:45,25h 25m,1-stop,"14,129"
4735,Mumbai,Delhi,24-06-2022,24-06-2022,Vistara,UK-869,21:20,09:00,11h 40m,1-stop,"14,446"
4736,Mumbai,Delhi,24-06-2022,24-06-2022,Vistara,UK-869,21:20,15:35,18h 15m,1-stop,"14,446"
4737,Mumbai,Delhi,24-06-2022,24-06-2022,Vistara,UK-869,21:20,19:55,22h 35m,1-stop,"14,446"
4738,Mumbai,Delhi,24-06-2022,24-06-2022,Vistara,UK-869,21:20,12:30,15h 10m,1-stop,"15,391"
4739,Mumbai,Delhi,24-06-2022,24-06-2022,Vistara,UK-950,21:55,00:10,02h 15m,non-stop,"15,708"
4740,Mumbai,Delhi,24-06-2022,24-06-2022,Vistara,UK-857,21:30,22:25,24h 55m,1-stop,"19,171"
4741,Mumbai,Delhi,24-06-2022,24-06-2022,Vistara,UK-857,21:30,23:50,26h 20m,1-stop,"19,171"
4742,Mumbai,Delhi,24-06-2022,24-06-2022,Vistara,UK-857,21:30,09:40,12h 10m,1-stop,"19,488"
4743,Mumbai,Delhi,24-06-2022,24-06-2022,Vistara,UK-857,21:30,10:40,13h 10m,1-stop,"20,433"
4744,Mumbai,Delhi,24-06-2022,24-06-2022,Vistara,UK-857,21:30,21:30,24h 00m,1-stop,"20,958"
4745,Mumbai,Delhi,24-06-2022,24-06-2022,Vistara,UK-857,21:30,20:20,22h 50m,1-stop,"21,693"
4746,Mumbai,Delhi,24-06-2022,24-06-2022,Vistara,UK-857,21:30,12:40,15h 10m,1-stop,"22,743"
4747,Mumbai,Delhi,24-06-2022,24-06-2022,AirAsia,I5-1784,22:00,13:55,15h 55m,1-stop,"25,919"
4748,Mumbai,Delhi,24-06-2022,24-06-2022,Vistara,UK-857,21:30,14:20,16h 50m,1-stop,"27,783"
4749,Mumbai,Delhi,24-06-2022,25-06-2022,SpiceJet,SG-8152,07:05,09:20,02h 15m,non-stop,"8,568"
4750,Mumbai,Delhi,24-06-2022,25-06-2022,SpiceJet,SG-8702,16:00,18:20,02h 20m,non-stop,"8,568"
4751,Mumbai,Delhi,24-06-2022,25-06-2022,SpiceJet,SG-8158,19:35,22:00,02h 25m,non-stop,"8,568"
4752,Mumbai,Delhi,24-06-2022,25-06-2022,Indigo,6E-2111,02:40,04:35,01h 55m,non-stop,"8,568"
4753,Mumbai,Delhi,24-06-2022,25-06-2022,GO FIRST,G8- 329,05:55,08:00,02h 05m,non-stop,"8,568"
4754,Mumbai,Delhi,24-06-2022,25-06-2022,Indigo,6E-5398,07:00,09:05,02h 05m,non-stop,"8,568"
4755,Mumbai,Delhi,24-06-2022,25-06-2022,GO FIRST,G8- 339,18:00,20:05,02h 05m,non-stop,"8,568"
4756,Mumbai,Delhi,24-06-2022,25-06-2022,GO FIRST,G8- 330,00:10,02:20,02h 10m,non-stop,"8,568"
4757,Mumbai,Delhi,24-06-2022,25-06-2022,Indigo,6E-5332,06:05,08:15,02h 10m,non-stop,"8,568"
4758,Mumbai,Delhi,24-06-2022,25-06-2022,GO FIRST,G8- 327,09:55,12:05,02h 10m,non-stop,"8,568"
4759,Mumbai,Delhi,24-06-2022,25-06-2022,Indigo,6E-6821,10:10,12:20,02h 10m,non-stop,"8,568"
4760,Mumbai,Delhi,24-06-2022,25-06-2022,Indigo,6E- 248,23:30,01:40,02h 10m,non-stop,"8,568"
4761,Mumbai,Delhi,24-06-2022,25-06-2022,Indigo,6E-5341,07:45,10:00,02h 15m,non-stop,"8,568"
4762,Mumbai,Delhi,24-06-2022,25-06-2022,Indigo,6E-2172,09:25,11:40,02h 15m,non-stop,"8,568"
4763,Mumbai,Delhi,24-06-2022,25-06-2022,Indigo,6E-2012,15:55,18:10,02h 15m,non-stop,"8,568"
4764,Mumbai,Delhi,24-06-2022,25-06-2022,GO FIRST,G8- 391,16:45,19:00,02h 15m,non-stop,"8,568"
4765,Mumbai,Delhi,24-06-2022,25-06-2022,GO FIRST,G8- 341,21:40,23:55,02h 15m,non-stop,"8,568"
4766,Mumbai,Delhi,24-06-2022,25-06-2022,AirAsia,I5-330,19:45,21:45,02h 00m,non-stop,"9,124"
4767,Mumbai,Delhi,24-06-2022,25-06-2022,AirAsia,I5-767,07:20,09:30,02h 10m,non-stop,"9,124"
4768,Mumbai,Delhi,24-06-2022,25-06-2022,Vistara,UK-954,06:00,08:05,02h 05m,non-stop,"8,566"
4769,Mumbai,Delhi,24-06-2022,25-06-2022,Vistara,UK-928,06:30,08:35,02h 05m,non-stop,"8,566"
4770,Mumbai,Delhi,24-06-2022,25-06-2022,Vistara,UK-988,20:55,23:00,02h 05m,non-stop,"8,566"
4771,Mumbai,Delhi,24-06-2022,25-06-2022,Vistara,UK-930,07:30,09:40,02h 10m,non-stop,"8,566"
4772,Mumbai,Delhi,24-06-2022,25-06-2022,Vistara,UK-960,11:55,14:05,02h 10m,non-stop,"8,566"
4773,Mumbai,Delhi,24-06-2022,25-06-2022,Vistara,UK-910,17:35,19:45,02h 10m,non-stop,"8,566"
4774,Mumbai,Delhi,24-06-2022,25-06-2022,Vistara,UK-996,18:30,20:40,02h 10m,non-stop,"8,566"
4775,Mumbai,Delhi,24-06-2022,25-06-2022,Vistara,UK-940,19:45,21:55,02h 10m,non-stop,"8,566"
4776,Mumbai,Delhi,24-06-2022,25-06-2022,Vistara,UK-986,22:45,00:55,02h 10m,non-stop,"8,566"
4777,Mumbai,Delhi,24-06-2022,25-06-2022,Vistara,UK-944,14:40,16:55,02h 15m,non-stop,"8,566"
4778,Mumbai,Delhi,24-06-2022,25-06-2022,Vistara,UK-950,21:55,00:10,02h 15m,non-stop,"8,566"
4779,Mumbai,Delhi,24-06-2022,25-06-2022,Vistara,UK-902,15:45,18:05,02h 20m,non-stop,"8,566"
4780,Mumbai,Delhi,24-06-2022,25-06-2022,Vistara,UK-939,06:35,10:25,03h 50m,1-stop,"8,702"
4781,Mumbai,Delhi,24-06-2022,25-06-2022,Vistara,UK-919,22:35,08:20,09h 45m,1-stop,"8,702"
4782,Mumbai,Delhi,24-06-2022,25-06-2022,Vistara,UK-919,22:35,10:25,11h 50m,1-stop,"8,702"
4783,Mumbai,Delhi,24-06-2022,25-06-2022,Vistara,UK-949,20:00,08:20,12h 20m,1-stop,"8,702"
4784,Mumbai,Delhi,24-06-2022,25-06-2022,Indigo,6E- 993,14:35,16:35,02h 00m,non-stop,"8,568"
4785,Mumbai,Delhi,24-06-2022,25-06-2022,Indigo,6E-2113,18:35,20:45,02h 10m,non-stop,"8,568"
4786,Mumbai,Delhi,24-06-2022,25-06-2022,Indigo,6E- 439,19:30,21:40,02h 10m,non-stop,"8,568"
4787,Mumbai,Delhi,24-06-2022,25-06-2022,Indigo,6E-2103,17:10,19:25,02h 15m,non-stop,"8,568"
4788,Mumbai,Delhi,24-06-2022,25-06-2022,Indigo,6E-2518,20:35,22:55,02h 20m,non-stop,"8,568"
4789,Mumbai,Delhi,24-06-2022,25-06-2022,AirAsia,I5-679,20:40,01:50,05h 10m,1-stop,"8,567"
4790,Mumbai,Delhi,24-06-2022,25-06-2022,AirAsia,I5-1569,21:20,03:20,06h 00m,1-stop,"8,567"
4791,Mumbai,Delhi,24-06-2022,25-06-2022,AirAsia,I5-631,07:50,14:20,06h 30m,1-stop,"8,567"
4792,Mumbai,Delhi,24-06-2022,25-06-2022,AirAsia,I5-942,13:05,21:10,08h 05m,1-stop,"8,567"
4793,Mumbai,Delhi,24-06-2022,25-06-2022,AirAsia,I5-753,15:40,01:50,10h 10m,1-stop,"8,567"
4794,Mumbai,Delhi,24-06-2022,25-06-2022,AirAsia,I5-1784,22:00,08:55,10h 55m,1-stop,"8,567"
4795,Mumbai,Delhi,24-06-2022,25-06-2022,AirAsia,I5-1569,21:20,08:55,11h 35m,1-stop,"8,567"
4796,Mumbai,Delhi,24-06-2022,25-06-2022,AirAsia,I5-631,07:50,19:55,12h 05m,1-stop,"8,567"
4797,Mumbai,Delhi,24-06-2022,25-06-2022,AirAsia,I5-942,13:05,01:10,12h 05m,1-stop,"8,567"
4798,Mumbai,Delhi,24-06-2022,25-06-2022,AirAsia,I5-942,13:05,01:20,12h 15m,1-stop,"8,567"
4799,Mumbai,Delhi,24-06-2022,25-06-2022,AirAsia,I5-942,13:05,03:20,14h 15m,1-stop,"8,567"
4800,Mumbai,Delhi,24-06-2022,25-06-2022,GO FIRST,G8- 287,10:50,16:15,05h 25m,1-stop,"8,568"
4801,Mumbai,Delhi,24-06-2022,25-06-2022,GO FIRST,G8- 287,10:50,19:25,08h 35m,1-stop,"8,568"
4802,Mumbai,Delhi,24-06-2022,25-06-2022,GO FIRST,G8- 383,15:40,00:15,08h 35m,1-stop,"8,568"
4803,Mumbai,Delhi,24-06-2022,25-06-2022,GO FIRST,G8-3184,04:30,13:10,08h 40m,1-stop,"8,568"
